stat_id,game_id,player_id,team_id,minutes_played,points,rebounds_off,rebounds_def,assists,steals,blocks,turnovers,fouls,fgm,fga,fg3m,fg3a,ftm,fta,plus_minus,is_starter
1,1,4882,10,25.7,12,1,6,1,1,0,2,3,5,10,2,5,0,0,-5,t
2,1,1696,10,29.9,6,3,5,6,1,0,5,3,2,5,0,0,2,4,-2,t
3,1,2738,10,15.5,7,2,2,1,1,1,1,0,3,5,0,0,1,2,-8,t
4,1,3637,10,25.1,20,0,2,3,1,0,2,2,8,18,4,11,0,1,2,t
5,1,986,10,36.2,21,1,9,10,3,0,4,1,5,21,2,8,9,9,4,t
6,1,364,10,25.9,15,2,9,4,1,0,1,2,6,7,1,1,2,2,20,f
7,1,2135,10,23.0,12,0,1,2,0,1,0,1,4,7,2,5,2,2,8,f
8,1,2656,10,29.1,15,0,1,2,0,0,0,3,4,10,1,5,6,6,9,f
9,1,4558,10,12.4,6,0,3,1,0,0,1,1,2,3,1,2,1,2,7,f
10,1,3650,10,11.6,5,0,1,0,1,0,1,2,1,3,1,2,2,2,1,f
11,1,3166,10,5.6,2,0,2,0,0,0,0,0,1,3,0,0,0,0,-1,f
12,1,3542,10,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,f
13,1,2205,14,36.8,34,1,10,5,1,1,4,5,13,23,5,11,3,6,-2,t
14,1,1019,14,38.9,33,2,9,2,1,2,0,0,15,26,1,5,2,7,-2,t
15,1,2395,14,12.9,2,0,2,1,1,0,0,3,1,1,0,0,0,0,2,t
16,1,283,14,30.6,8,0,2,0,0,1,1,4,3,9,2,8,0,0,10,t
17,1,4836,14,35.1,8,1,4,4,0,0,4,4,4,13,0,4,0,0,-23,t
18,1,3916,14,19.8,3,0,0,5,2,0,3,2,1,4,1,3,0,0,1,f
19,1,118,14,26.1,9,0,4,2,0,0,1,2,3,9,2,4,1,2,-5,f
20,1,3159,14,18.7,6,0,3,1,2,0,1,1,2,5,2,4,0,0,-10,f
21,1,2074,14,12.8,5,0,6,0,0,0,2,2,1,2,0,0,3,4,-7,f
22,1,473,14,8.2,6,1,0,1,0,0,1,2,2,3,2,3,0,0,1,f
23,1,1171,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
24,1,3759,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
25,2,1222,3,30.2,32,0,11,4,0,2,1,2,13,25,3,7,3,6,-20,t
26,2,1732,3,23.0,6,1,4,0,1,0,1,1,2,5,0,1,2,2,-6,t
27,2,820,3,24.2,12,0,7,0,0,0,0,3,6,9,0,0,0,3,-15,t
28,2,1866,3,30.8,9,0,2,2,0,0,2,1,3,9,3,5,0,0,0,t
29,2,1832,3,30.6,20,3,5,8,1,2,4,3,6,16,4,8,4,4,-20,t
30,2,3113,3,29.4,21,0,2,2,1,1,0,1,7,11,7,7,0,0,7,f
31,2,3116,3,5.2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,-1,f
32,2,45,3,15.7,1,0,3,1,0,1,1,2,0,2,0,0,1,4,2,f
33,2,728,3,18.9,0,0,2,0,0,0,1,1,0,3,0,2,0,0,-29,f
34,2,2288,3,20.7,1,0,0,2,0,1,0,3,0,2,0,1,1,2,-6,f
35,2,312,3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,f
36,2,4473,3,3.8,2,0,0,0,0,0,1,0,0,2,0,1,2,2,-9,f
37,2,548,3,3.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-9,f
38,2,1208,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
39,2,1267,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
40,2,3075,17,30.9,20,0,9,3,1,0,1,3,8,17,1,4,3,4,20,t
41,2,115,17,30.9,32,5,9,7,1,2,4,4,12,25,1,4,7,9,25,t
42,2,2739,17,28.2,8,2,3,0,1,3,0,3,3,9,2,4,0,0,0,t
43,2,60,17,27.7,10,0,4,6,2,0,0,0,3,10,3,10,1,1,23,t
44,2,2024,17,17.7,12,1,0,1,1,0,0,0,5,7,2,4,0,0,17,t
45,2,877,17,30.0,20,0,3,2,1,1,0,0,8,13,4,9,0,0,0,f
46,2,1991,17,23.4,1,2,3,3,0,1,1,5,0,3,0,2,1,2,-6,f
47,2,117,17,12.4,6,1,3,1,0,1,0,1,2,3,0,0,2,2,8,f
48,2,3375,17,26.5,15,0,6,1,1,1,1,3,6,13,3,6,0,0,6,f
49,2,2822,17,7.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,9,f
50,2,3879,17,4.0,3,0,0,0,0,0,0,0,1,2,1,2,0,0,11,f
51,2,2417,17,1.3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,f
52,3,2846,6,31.5,10,2,7,2,1,0,1,0,4,14,2,7,0,0,-4,t
53,3,3144,6,38.3,17,0,9,6,1,1,0,2,7,13,1,2,2,3,-18,t
54,3,61,6,28.9,25,1,3,1,3,3,1,1,11,11,0,0,3,4,5,t
55,3,4093,6,29.4,17,1,0,1,0,0,1,4,7,13,2,6,1,3,-14,t
56,3,1533,6,31.9,13,0,1,12,0,0,2,2,5,15,3,10,0,0,0,t
57,3,3419,6,20.6,8,1,2,1,0,1,0,4,3,5,0,1,2,2,8,f
58,3,2750,6,17.4,4,1,2,4,0,0,1,1,1,6,0,2,2,2,-3,f
59,3,3945,6,24.9,12,0,4,10,1,0,2,3,4,10,3,7,1,1,-12,f
60,3,3451,6,17.1,15,1,1,1,0,0,2,0,5,6,3,3,2,3,-17,f
61,3,1033,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
62,3,1350,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
63,3,3308,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
64,3,3489,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
65,3,4339,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
66,3,4632,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
67,3,210,15,29.6,22,1,2,3,2,0,3,2,8,16,2,6,4,4,-7,t
68,3,2190,15,30.8,13,0,6,2,0,4,2,2,3,12,3,8,4,4,16,t
69,3,23,15,31.8,8,6,8,3,1,1,2,0,4,7,0,0,0,0,1,t
70,3,3055,15,30.6,20,2,2,3,0,0,0,0,8,14,4,6,0,0,17,t
71,3,3184,15,33.6,37,1,5,6,0,2,2,2,17,29,1,4,2,2,-6,t
72,3,99,15,21.8,10,0,7,4,2,0,0,2,3,7,2,5,2,2,-10,f
73,3,2541,15,18.5,4,2,4,0,1,0,0,4,2,3,0,1,0,0,-1,f
74,3,4986,15,17.2,3,0,2,1,1,0,1,1,1,2,1,1,0,0,13,f
75,3,2385,15,14.4,9,0,2,5,1,0,0,0,4,7,1,2,0,0,17,f
76,3,814,15,11.6,6,1,2,1,0,1,0,2,3,3,0,0,0,0,15,f
77,3,42,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
78,3,965,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
79,3,3066,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
80,3,4529,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
81,3,4531,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
82,4,1694,23,18.6,0,0,0,0,0,0,0,3,0,1,0,1,0,0,11,t
83,4,1873,23,27.7,20,2,10,2,1,0,0,0,8,16,0,2,4,5,8,t
84,4,1303,23,25.7,22,1,5,5,1,1,1,3,8,17,2,3,4,6,4,t
85,4,985,23,27.5,10,0,2,2,0,0,2,0,4,5,2,3,0,0,8,t
86,4,2904,23,33.7,20,0,7,5,0,0,1,2,8,14,2,3,2,2,23,t
87,4,3326,23,18.2,11,0,0,1,0,1,0,1,4,5,3,4,0,0,18,f
88,4,2544,23,20.1,22,0,0,5,1,0,1,0,7,11,4,4,4,4,22,f
89,4,4526,23,27.4,2,0,1,0,4,1,1,0,1,3,0,1,0,0,15,f
90,4,2245,23,12.6,0,0,0,0,0,0,2,0,0,3,0,2,0,0,-7,f
91,4,1194,23,19.1,6,2,15,3,2,2,4,2,2,4,0,0,2,3,22,f
92,4,3772,23,3.2,2,0,0,1,0,0,0,0,1,3,0,0,0,0,-6,f
93,4,4312,23,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,f
94,4,1945,23,2.1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-6,f
95,4,260,23,2.1,2,1,1,0,0,0,0,0,1,2,0,1,0,0,-6,f
96,4,1881,19,10.2,5,0,2,1,0,0,0,1,2,2,0,0,1,2,-2,t
97,4,2144,19,36.6,25,0,7,6,0,1,4,1,12,26,1,3,0,0,-29,t
98,4,4630,19,29.6,9,5,7,3,0,1,1,4,3,19,1,3,2,2,-21,t
99,4,56,19,34.0,23,0,5,1,1,1,1,2,9,16,4,8,1,2,-19,t
100,4,1651,19,29.1,18,0,1,5,1,1,3,0,6,9,4,6,2,3,-19,t
101,4,4449,19,15.1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,-17,f
102,4,3245,19,18.1,6,0,0,2,0,0,0,1,2,7,2,5,0,0,-4,f
103,4,1911,19,18.4,4,4,2,0,1,0,1,1,2,4,0,0,0,0,1,f
104,4,4012,19,8.7,0,0,2,2,1,0,1,1,0,1,0,1,0,0,-9,f
105,4,2701,19,16.7,5,1,3,5,1,0,1,1,2,6,1,2,0,0,1,f
106,4,2855,19,20.2,2,0,4,2,0,2,1,3,1,2,0,1,0,0,12,f
107,4,2355,19,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,f
108,4,78,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
109,4,1960,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
110,4,2747,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
111,5,3649,8,34.0,15,1,5,5,2,0,2,3,6,10,2,3,1,1,24,t
112,5,1638,8,29.0,12,2,6,4,0,1,3,2,5,6,1,1,1,2,22,t
113,5,2327,8,34.7,27,2,11,2,2,0,3,3,13,22,1,6,0,0,28,t
114,5,254,8,33.5,20,0,6,5,1,0,0,2,8,14,4,8,0,0,20,t
115,5,3198,8,28.4,9,0,2,3,0,0,1,1,3,8,3,6,0,2,18,t
116,5,688,8,19.6,0,0,3,4,2,0,2,1,0,3,0,1,0,0,-6,f
117,5,1179,8,20.8,10,1,4,1,1,0,1,2,3,4,3,4,1,2,-7,f
118,5,1702,8,19.0,13,0,1,1,0,0,2,3,4,9,3,6,2,2,-10,f
119,5,3843,8,7.7,2,0,0,0,0,0,1,0,1,3,0,2,0,0,-13,f
120,5,1699,8,13.3,2,0,2,0,1,0,2,3,1,4,0,2,0,0,-16,f
121,5,409,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
122,5,912,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
123,5,2079,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
124,5,2131,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
125,5,3340,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
126,5,515,24,33.5,16,1,4,0,1,1,1,2,7,16,2,6,0,2,-21,t
127,5,961,24,24.1,2,0,8,2,1,0,1,1,0,5,0,5,2,2,-7,t
128,5,172,24,32.6,15,2,4,2,1,0,2,2,6,10,1,3,2,2,-15,t
129,5,427,24,29.9,12,1,3,4,1,0,3,3,3,15,2,7,4,4,-24,t
130,5,3526,24,33.6,15,2,2,10,2,1,3,3,6,11,2,4,1,2,-23,t
131,5,3536,24,14.4,10,1,1,3,1,0,3,2,3,9,1,3,3,5,11,f
132,5,2983,24,15.1,6,1,7,0,0,1,3,2,3,4,0,0,0,0,3,f
133,5,2259,24,23.9,11,1,1,1,1,0,1,1,4,10,3,5,0,0,-5,f
134,5,4100,24,19.4,11,1,2,0,0,0,0,0,4,5,3,3,0,0,12,f
135,5,3270,24,13.4,0,1,2,1,1,0,1,2,0,2,0,1,0,0,9,f
136,5,2128,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
137,5,2420,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
138,5,3539,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
139,5,4235,24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
140,6,4422,11,21.2,2,1,2,2,0,0,2,4,1,4,0,0,0,0,-16,t
141,6,5042,11,32.0,16,2,7,3,0,1,1,3,6,15,2,6,2,4,-24,t
142,6,4463,11,20.6,11,2,3,0,0,0,1,2,4,6,1,2,2,2,-23,t
143,6,3648,11,24.8,11,1,2,3,1,0,9,3,4,12,2,7,1,2,-18,t
144,6,1700,11,32.2,9,0,4,4,1,0,0,0,4,14,1,6,0,0,-37,t
145,6,1641,11,22.8,15,0,2,0,1,0,3,0,6,8,3,4,0,0,-27,f
146,6,3374,11,17.0,7,0,4,2,2,0,1,6,3,7,0,2,1,4,18,f
147,6,4087,11,18.6,11,3,3,2,3,0,3,4,3,4,0,0,5,5,-8,f
148,6,159,11,16.7,2,0,0,2,1,0,3,1,1,4,0,2,0,0,-19,f
149,6,2875,11,9.2,7,1,1,1,1,0,0,0,3,4,0,0,1,2,13,f
150,6,802,11,8.4,5,1,0,1,2,0,1,0,1,3,1,1,2,2,17,f
151,6,1552,11,8.4,4,1,1,1,1,2,0,1,2,3,0,0,0,0,17,f
152,6,536,11,8.4,6,0,0,0,0,0,0,1,2,4,1,3,1,1,17,f
153,6,3417,18,21.2,6,2,3,0,2,2,0,1,2,5,0,1,2,2,20,t
154,6,2968,18,25.5,4,0,4,1,4,2,1,3,2,3,0,1,0,0,26,t
155,6,4566,18,29.4,30,5,5,2,2,2,3,3,11,15,3,4,5,5,34,t
156,6,1255,18,31.2,29,2,4,3,1,0,4,2,10,21,6,12,3,4,26,t
157,6,3966,18,24.7,22,0,3,7,1,1,3,3,6,16,4,8,6,8,9,t
158,6,3012,18,18.6,3,1,1,4,2,0,1,1,1,3,0,1,1,2,20,f
159,6,290,18,20.5,9,0,1,4,2,2,0,1,4,8,1,4,0,2,6,f
160,6,3684,18,16.1,5,0,3,2,1,0,1,1,1,3,1,3,2,2,2,f
161,6,3787,18,18.6,5,2,5,1,1,3,2,3,2,5,0,2,1,2,-16,f
162,6,4645,18,15.1,2,0,3,1,2,0,0,3,0,0,0,0,2,2,4,f
163,6,3365,18,5.5,2,1,1,1,0,0,1,1,1,3,0,0,0,0,-13,f
164,6,2642,18,4.7,2,0,0,0,0,0,0,0,1,3,0,1,0,0,-11,f
165,6,414,18,4.7,2,0,0,0,0,0,1,0,0,1,0,0,2,2,-11,f
166,6,5075,18,4.1,3,0,0,0,0,0,1,0,1,1,1,1,0,0,-6,f
167,6,340,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
168,7,4695,22,32.3,12,2,2,2,1,2,0,2,6,9,0,2,0,0,-4,t
169,7,733,22,18.8,13,1,7,1,1,0,0,1,5,10,1,1,2,2,3,t
170,7,208,22,27.2,18,3,1,4,1,4,3,5,6,8,3,4,3,4,1,t
171,7,4386,22,30.3,10,0,1,1,1,0,3,3,3,14,1,6,3,3,-13,t
172,7,119,22,30.0,10,1,4,4,0,0,3,3,3,12,1,7,3,4,-3,t
173,7,3927,22,27.4,15,0,3,0,0,0,1,1,5,10,1,1,4,4,-32,f
174,7,497,22,19.3,2,1,2,1,1,0,1,0,1,6,0,3,0,0,-30,f
175,7,1811,22,26.5,6,0,7,3,1,0,2,1,2,8,1,2,1,2,-22,f
176,7,4697,22,15.1,7,2,4,1,0,0,1,2,2,5,1,3,2,4,-11,f
177,7,2742,22,13.2,4,3,0,0,0,0,2,2,2,4,0,0,0,0,-19,f
178,7,1864,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
179,7,3173,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
180,7,2292,27,27.6,15,2,2,1,0,0,2,2,6,12,0,1,3,6,4,t
181,7,2972,27,22.4,12,0,0,0,0,0,0,2,4,7,2,3,2,2,7,t
182,7,3625,27,29.8,12,8,5,7,0,0,1,3,6,8,0,0,0,0,11,t
183,7,4848,27,30.0,16,0,4,4,1,0,0,2,6,11,3,4,1,3,9,t
184,7,3246,27,30.9,15,0,6,8,4,0,3,3,6,17,0,4,3,3,13,t
185,7,4654,27,25.1,19,0,2,5,2,0,0,2,8,12,3,4,0,0,24,f
186,7,4720,27,25.4,17,0,6,3,1,1,0,4,6,17,3,9,2,2,26,f
187,7,1329,27,13.8,2,2,4,2,0,1,1,2,1,2,0,0,0,0,15,f
188,7,1428,27,6.3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,f
189,7,265,27,11.3,7,0,1,0,0,0,1,2,3,3,1,1,0,0,19,f
190,7,2384,27,8.0,4,0,0,1,0,0,0,0,2,3,0,0,0,0,0,f
191,7,3683,27,4.9,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,f
192,7,2607,27,4.4,1,1,0,1,0,1,0,0,0,1,0,0,1,2,0,f
193,7,5099,27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
194,8,228,26,36.9,36,2,7,2,2,0,0,0,10,19,8,11,8,9,6,t
195,8,1840,26,22.0,7,0,2,0,1,1,1,2,2,6,0,3,3,3,4,t
196,8,2035,26,29.1,21,4,7,2,1,2,1,2,9,10,1,1,2,3,20,t
197,8,1784,26,28.6,2,0,2,4,1,0,1,2,1,5,0,1,0,0,8,t
198,8,1457,26,36.1,27,0,5,8,0,1,5,5,9,22,2,8,7,10,6,t
199,8,4515,26,18.8,6,1,4,0,0,0,1,3,3,5,0,0,0,0,-17,f
200,8,1978,26,30.9,17,0,6,2,0,0,0,2,5,9,4,7,3,4,5,f
201,8,3131,26,24.4,2,0,3,3,0,0,0,3,1,6,0,2,0,0,-10,f
202,8,1054,26,13.1,6,0,0,3,1,0,1,3,2,10,2,8,0,0,-7,f
203,8,185,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
204,8,2343,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
205,8,2673,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
206,8,3068,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
207,8,3731,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
208,8,5046,26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
209,8,3666,25,35.2,14,0,5,0,0,0,1,3,3,9,1,3,7,8,3,t
210,8,928,25,30.9,8,0,4,0,0,2,1,2,3,9,2,7,0,0,-9,t
211,8,3372,25,28.8,20,3,11,2,0,1,1,4,6,10,1,1,7,7,-2,t
212,8,2951,25,35.2,34,2,4,5,3,1,5,4,14,24,6,11,0,0,0,t
213,8,2707,25,40.2,20,0,6,11,1,0,1,3,8,24,0,9,4,5,-2,t
214,8,2711,25,15.8,7,2,1,0,0,0,1,1,3,5,1,1,0,0,-1,f
215,8,5106,25,19.1,5,2,4,1,1,1,0,1,2,3,0,0,1,2,1,f
216,8,3277,25,17.1,2,0,3,2,0,0,1,4,1,3,0,1,0,0,4,f
217,8,4162,25,17.6,11,0,2,4,0,0,1,0,5,6,1,2,0,0,-9,f
218,8,587,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
219,8,1282,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
220,8,3013,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
221,8,4268,25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
222,9,677,30,27.1,5,0,2,1,1,0,1,0,2,7,1,5,0,0,2,t
223,9,2582,30,34.6,11,0,15,3,1,1,5,2,4,13,2,9,1,2,22,t
224,9,1507,30,22.1,8,1,4,0,2,4,1,1,3,3,0,0,2,3,11,t
225,9,286,30,34.1,23,0,3,4,4,0,4,2,7,19,1,6,8,8,24,t
226,9,1139,30,26.1,13,1,3,6,0,0,3,3,4,10,0,0,5,5,1,t
227,9,164,30,20.9,8,2,5,1,2,2,1,1,3,3,1,1,1,2,13,f
228,9,1852,30,25.9,22,3,6,1,0,1,0,2,9,11,0,0,4,6,4,f
229,9,3313,30,22.9,8,0,3,2,4,0,3,1,4,8,0,1,0,0,14,f
230,9,337,30,13.4,0,0,0,2,0,0,0,3,0,3,0,3,0,0,-7,f
231,9,2023,30,12.8,0,0,3,0,0,0,3,2,0,4,0,2,0,0,-9,f
232,9,1595,30,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
233,9,2506,30,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
234,9,4537,30,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
235,9,233,28,32.5,12,3,6,1,1,0,6,5,5,13,0,1,2,3,-11,t
236,9,123,28,34.0,11,4,6,1,2,1,3,1,3,17,2,9,3,4,-21,t
237,9,11,28,18.5,6,3,4,2,1,0,1,4,3,8,0,0,0,2,-6,t
238,9,1181,28,21.6,9,0,3,4,0,0,0,1,3,7,1,2,2,2,-16,t
239,9,4642,28,34.7,12,1,2,4,2,1,3,1,5,20,1,9,1,1,-22,t
240,9,4575,28,26.4,6,1,1,1,3,0,2,1,2,9,1,3,1,2,3,f
241,9,355,28,26.0,9,6,3,0,0,0,2,2,2,4,0,0,5,6,-8,f
242,9,3264,28,16.2,4,0,3,0,0,0,1,4,1,5,0,3,2,2,-1,f
243,9,446,28,17.5,7,1,3,0,0,2,1,1,3,10,1,6,0,0,-1,f
244,9,215,28,12.4,7,0,4,1,1,0,0,1,3,4,1,1,0,0,8,f
245,9,423,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
246,9,766,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
247,9,1085,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
248,9,1420,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
249,9,2271,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
250,10,1160,21,30.1,7,2,4,2,2,0,3,3,2,10,1,6,2,4,-21,t
251,10,284,21,30.4,15,1,6,2,0,0,1,0,5,14,1,7,4,5,-19,t
252,10,1361,21,20.3,4,4,5,1,0,1,1,1,2,9,0,0,0,0,-13,t
253,10,1590,21,28.7,4,2,8,3,0,0,1,2,2,7,0,0,0,0,-16,t
254,10,1594,21,32.7,18,1,3,2,0,0,1,2,7,17,1,7,3,5,-21,t
255,10,3893,21,14.4,8,4,2,1,0,0,1,2,4,8,0,3,0,0,3,f
256,10,2829,21,14.9,9,0,0,1,1,1,1,0,4,7,1,2,0,0,-4,f
257,10,3627,21,14.9,0,1,2,3,1,0,2,1,0,2,0,2,0,2,-2,f
258,10,4948,21,15.9,7,0,0,1,0,0,1,2,3,5,1,2,0,0,-1,f
259,10,2815,21,21.2,4,0,2,3,0,0,2,1,1,6,0,3,2,2,-3,f
260,10,3890,21,13.3,10,0,2,0,0,0,0,1,4,6,2,3,0,0,-11,f
261,10,2561,21,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,f
262,10,1079,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
263,10,2241,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
264,10,3258,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
265,10,404,29,28.2,22,2,2,2,1,0,1,1,10,17,2,6,0,0,17,t
266,10,3394,29,28.1,0,0,6,2,0,1,1,0,0,4,0,4,0,0,14,t
267,10,1621,29,29.5,16,5,16,0,0,1,1,1,6,9,0,0,4,6,20,t
268,10,3132,29,28.5,16,2,1,4,2,1,1,2,6,17,3,10,1,1,20,t
269,10,874,29,25.1,10,0,0,4,2,0,1,4,4,12,2,7,0,0,16,t
270,10,2141,29,26.1,14,0,3,3,0,0,0,1,5,8,4,7,0,0,11,f
271,10,4870,29,18.5,6,2,8,0,1,2,1,5,2,4,0,0,2,2,1,f
272,10,816,29,26.7,18,1,0,1,0,0,3,2,6,11,2,6,4,4,4,f
273,10,3509,29,14.2,3,0,3,1,0,0,0,1,1,4,1,3,0,0,4,f
274,10,651,29,8.8,0,0,1,1,0,0,1,1,0,5,0,4,0,0,1,f
275,10,2098,29,3.2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,-3,f
276,10,1404,29,1.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,f
277,10,3442,29,1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,f
278,10,174,29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
279,11,1076,5,37.8,17,0,7,2,3,0,2,2,8,17,1,1,0,2,5,t
280,11,4964,5,28.4,6,0,1,0,0,0,1,2,2,3,0,0,2,2,12,t
281,11,4687,5,35.9,15,5,10,4,0,0,3,1,7,21,1,4,0,0,13,t
282,11,2591,5,35.3,34,0,7,4,1,1,2,2,11,17,1,5,11,11,8,t
283,11,205,5,33.4,12,3,3,4,0,1,4,0,5,12,2,6,0,0,17,t
284,11,590,5,4.2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-6,f
285,11,1701,5,14.8,0,0,3,1,0,0,0,0,0,1,0,1,0,0,-8,f
286,11,738,5,27.1,3,0,3,3,4,2,2,5,1,5,1,3,0,0,-11,f
287,11,2249,5,11.9,0,1,3,0,0,0,2,3,0,2,0,0,0,0,-7,f
288,11,1161,5,11.2,7,0,2,0,0,1,1,1,3,8,1,3,0,0,7,f
289,11,480,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
290,11,2393,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
291,11,4161,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
292,11,4490,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
293,11,341,9,32.5,13,2,7,4,0,0,1,4,6,15,0,4,1,2,-6,t
294,11,1669,9,32.4,24,3,3,2,1,1,1,3,8,20,3,5,5,5,-10,t
295,11,4344,9,25.8,12,2,6,0,0,1,2,1,6,9,0,1,0,0,-7,t
296,11,2163,9,28.6,7,0,2,0,0,0,2,4,3,8,1,5,0,0,-13,t
297,11,1912,9,20.3,0,1,4,2,0,0,2,1,0,6,0,0,0,0,-11,t
298,11,2406,9,27.7,3,2,1,2,2,1,1,0,1,6,1,4,0,0,5,f
299,11,3439,9,22.2,10,0,4,3,1,0,2,0,5,10,0,4,0,1,1,f
300,11,1114,9,15.2,8,0,0,1,1,1,0,1,2,5,0,1,4,4,8,f
301,11,2774,9,16.7,4,0,6,1,2,0,2,0,2,4,0,1,0,0,0,f
302,11,2170,9,18.6,7,1,3,2,0,1,3,2,3,7,1,3,0,1,3,f
303,11,1554,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
304,11,2667,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
305,11,2992,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
306,11,3600,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
307,12,4424,2,44.6,20,4,7,4,1,1,3,2,7,30,2,15,4,5,-3,t
308,12,4931,2,31.5,15,0,5,4,1,1,2,5,6,9,3,5,0,0,-5,t
