history_id,player_id,team_id,season_id,start_date,end_date,contract_type
1885,2969,4,4,2022-10-18,,Standard
1886,2969,23,4,2022-10-18,,Standard
1887,2969,28,5,2023-10-24,,Standard
1888,2972,12,1,2019-10-22,,Standard
1889,2972,12,2,2020-12-22,,Standard
1890,2972,27,3,2021-10-19,,Standard
1891,2972,27,4,2022-10-18,,Standard
1892,2972,27,5,2023-10-24,,Standard
1893,2972,12,5,2023-10-24,,Standard
1894,2973,15,2,2020-12-22,,Standard
1895,2983,14,1,2019-10-22,,Standard
1896,2983,6,2,2020-12-22,,Standard
1897,2983,8,2,2020-12-22,,Standard
1898,2983,24,3,2021-10-19,,Standard
1899,2983,7,4,2022-10-18,,Standard
1900,2983,26,5,2023-10-24,,Standard
1901,2988,4,4,2022-10-18,,Standard
1902,2988,4,5,2023-10-24,,Standard
1903,2992,13,1,2019-10-22,,Standard
1904,2992,9,2,2020-12-22,,Standard
1905,2992,9,3,2021-10-19,,Standard
1906,2992,9,4,2022-10-18,,Standard
1907,3010,6,1,2019-10-22,,Standard
1908,3010,14,2,2020-12-22,,Standard
1909,3010,5,3,2021-10-19,,Standard
1910,3012,18,1,2019-10-22,,Standard
1911,3012,18,2,2020-12-22,,Standard
1912,3012,18,3,2021-10-19,,Standard
1913,3012,18,4,2022-10-18,,Standard
1914,3012,18,5,2023-10-24,,Standard
1915,3013,11,1,2019-10-22,,Standard
1916,3013,11,2,2020-12-22,,Standard
1917,3013,14,2,2020-12-22,,Standard
1918,3013,25,3,2021-10-19,,Standard
1919,3035,30,1,2019-10-22,,Standard
1920,3035,8,1,2019-10-22,,Standard
1921,3035,9,1,2019-10-22,,Standard
1922,3053,19,1,2019-10-22,,Standard
1923,3053,19,2,2020-12-22,,Standard
1924,3053,7,2,2020-12-22,,Standard
1925,3055,15,1,2019-10-22,,Standard
1926,3055,15,2,2020-12-22,,Standard
1927,3055,15,3,2021-10-19,,Standard
1928,3055,23,4,2022-10-18,,Standard
1929,3055,23,5,2023-10-24,,Standard
1930,3066,17,2,2020-12-22,,Standard
1931,3066,15,3,2021-10-19,,Standard
1932,3066,6,4,2022-10-18,,Standard
1933,3066,6,5,2023-10-24,,Standard
1934,3068,27,1,2019-10-22,,Standard
1935,3068,26,2,2020-12-22,,Standard
1936,3068,26,3,2021-10-19,,Standard
1937,3068,26,4,2022-10-18,,Standard
1938,3068,24,5,2023-10-24,,Standard
1939,3068,9,5,2023-10-24,,Standard
1940,3073,21,5,2023-10-24,,Standard
1941,3073,4,5,2023-10-24,,Standard
1942,3075,17,1,2019-10-22,,Standard
1943,3075,17,2,2020-12-22,,Standard
1944,3075,17,3,2021-10-19,,Standard
1945,3075,17,4,2022-10-18,,Standard
1946,3075,17,5,2023-10-24,,Standard
1947,3085,30,1,2019-10-22,,Standard
1948,3085,2,3,2021-10-19,,Standard
1949,3096,4,5,2023-10-24,,Standard
1950,3097,21,2,2020-12-22,,Standard
1951,3103,13,5,2023-10-24,,Standard
1952,3104,18,5,2023-10-24,,Standard
1953,3105,28,1,2019-10-22,,Standard
1954,3113,27,1,2019-10-22,,Standard
1955,3113,27,2,2020-12-22,,Standard
1956,3113,3,3,2021-10-19,,Standard
1957,3113,3,4,2022-10-18,,Standard
1958,3113,1,5,2023-10-24,,Standard
1959,3113,16,5,2023-10-24,,Standard
1960,3116,8,1,2019-10-22,,Standard
1961,3116,8,2,2020-12-22,,Standard
1962,3116,3,3,2021-10-19,,Standard
1963,3116,23,3,2021-10-19,,Standard
1964,3117,23,1,2019-10-22,,Standard
1965,3117,23,2,2020-12-22,,Standard
1966,3117,23,3,2021-10-19,,Standard
1967,3117,23,4,2022-10-18,,Standard
1968,3117,18,5,2023-10-24,,Standard
1969,3117,9,5,2023-10-24,,Standard
1970,3117,20,5,2023-10-24,,Standard
1971,3118,25,4,2022-10-18,,Standard
1972,3118,25,5,2023-10-24,,Standard
1973,3125,18,4,2022-10-18,,Standard
1974,3125,18,5,2023-10-24,,Standard
1975,3131,26,3,2021-10-19,,Standard
1976,3131,26,4,2022-10-18,,Standard
1977,3131,26,5,2023-10-24,,Standard
1978,3132,29,1,2019-10-22,,Standard
1979,3132,29,2,2020-12-22,,Standard
1980,3132,29,3,2021-10-19,,Standard
1981,3132,6,4,2022-10-18,,Standard
1982,3132,6,5,2023-10-24,,Standard
1983,3139,12,1,2019-10-22,,Standard
1984,3144,6,3,2021-10-19,,Standard
1985,3144,6,4,2022-10-18,,Standard
1986,3144,6,5,2023-10-24,,Standard
1987,3145,6,4,2022-10-18,,Standard
1988,3145,6,5,2023-10-24,,Standard
1989,3152,5,1,2019-10-22,,Standard
1990,3152,5,2,2020-12-22,,Standard
1991,3156,26,4,2022-10-18,,Standard
1992,3159,4,1,2019-10-22,,Standard
1993,3159,4,2,2020-12-22,,Standard
1994,3159,14,3,2021-10-19,,Standard
1995,3159,26,4,2022-10-18,,Standard
1996,3159,26,5,2023-10-24,,Standard
1997,3161,30,3,2021-10-19,,Standard
1998,3161,17,3,2021-10-19,,Standard
1999,3161,29,3,2021-10-19,,Standard
2000,3161,18,3,2021-10-19,,Standard
2001,3166,10,3,2021-10-19,,Standard
2002,3166,10,4,2022-10-18,,Standard
2003,3166,10,5,2023-10-24,,Standard
2004,3168,13,3,2021-10-19,,Standard
2005,3168,13,4,2022-10-18,,Standard
2006,3168,13,5,2023-10-24,,Standard
2007,3170,6,1,2019-10-22,,Standard
2008,3170,20,3,2021-10-19,,Standard
2009,3173,19,1,2019-10-22,,Standard
2010,3173,24,2,2020-12-22,,Standard
2011,3180,25,5,2023-10-24,,Standard
2012,3182,18,4,2022-10-18,,Standard
2013,3182,18,5,2023-10-24,,Standard
2014,3184,15,1,2019-10-22,,Standard
2015,3184,15,2,2020-12-22,,Standard
2016,3184,15,3,2021-10-19,,Standard
2017,3184,15,4,2022-10-18,,Standard
2018,3184,15,5,2023-10-24,,Standard
2019,3188,29,1,2019-10-22,,Standard
2020,3188,29,2,2020-12-22,,Standard
2021,3188,28,3,2021-10-19,,Standard
2022,3188,2,3,2021-10-19,,Standard
2023,3195,27,3,2021-10-19,,Standard
2024,3196,9,1,2019-10-22,,Standard
2025,3196,14,1,2019-10-22,,Standard
2026,3196,14,2,2020-12-22,,Standard
2027,3196,16,3,2021-10-19,,Standard
2028,3196,3,4,2022-10-18,,Standard
2029,3196,7,4,2022-10-18,,Standard
2030,3196,7,5,2023-10-24,,Standard
2031,3198,8,1,2019-10-22,,Standard
2032,3198,8,2,2020-12-22,,Standard
2033,3198,8,3,2021-10-19,,Standard
2034,3198,30,4,2022-10-18,,Standard
2035,3198,9,5,2023-10-24,,Standard
2036,3198,18,5,2023-10-24,,Standard
2037,3201,20,1,2019-10-22,,Standard
2038,3201,13,1,2019-10-22,,Standard
2039,3201,13,2,2020-12-22,,Standard
2040,3201,13,3,2021-10-19,,Standard
2041,3201,13,4,2022-10-18,,Standard
2042,3201,23,5,2023-10-24,,Standard
2043,3201,6,5,2023-10-24,,Standard
2044,3213,13,1,2019-10-22,,Standard
2045,3219,29,1,2019-10-22,,Standard
2046,3219,26,3,2021-10-19,,Standard
2047,3222,10,1,2019-10-22,,Standard
2048,3222,10,2,2020-12-22,,Standard
2049,3222,22,3,2021-10-19,,Standard
2050,3222,16,3,2021-10-19,,Standard
2051,3245,19,3,2021-10-19,,Standard
2052,3245,19,4,2022-10-18,,Standard
2053,3245,19,5,2023-10-24,,Standard
2054,3246,27,1,2019-10-22,,Standard
2055,3246,27,2,2020-12-22,,Standard
2056,3246,27,3,2021-10-19,,Standard
2057,3246,1,4,2022-10-18,,Standard
2058,3246,1,5,2023-10-24,,Standard
2059,3248,8,1,2019-10-22,,Standard
2060,3248,8,2,2020-12-22,,Standard
2061,3248,8,4,2022-10-18,,Standard
2062,3248,8,5,2023-10-24,,Standard
2063,3249,26,4,2022-10-18,,Standard
2064,3249,26,5,2023-10-24,,Standard
2065,3251,25,5,2023-10-24,,Standard
2066,3257,3,1,2019-10-22,,Standard
2067,3258,21,1,2019-10-22,,Standard
2068,3258,21,2,2020-12-22,,Standard
2069,3258,21,3,2021-10-19,,Standard
2070,3258,21,4,2022-10-18,,Standard
2071,3258,2,4,2022-10-18,,Standard
2072,3258,30,5,2023-10-24,,Standard
2073,3258,9,5,2023-10-24,,Standard
2074,3258,21,5,2023-10-24,,Standard
2075,3264,9,1,2019-10-22,,Standard
2076,3264,9,2,2020-12-22,,Standard
2077,3264,21,2,2020-12-22,,Standard
2078,3264,28,3,2021-10-19,,Standard
2079,3264,20,4,2022-10-18,,Standard
2080,3264,4,4,2022-10-18,,Standard
2081,3264,2,5,2023-10-24,,Standard
2082,3270,21,1,2019-10-22,,Standard
2083,3270,24,2,2020-12-22,,Standard
2084,3270,24,3,2021-10-19,,Standard
2085,3276,6,5,2023-10-24,,Standard
2086,3277,6,1,2019-10-22,,Standard
2087,3277,6,2,2020-12-22,,Standard
2088,3277,25,3,2021-10-19,,Standard
2089,3277,19,3,2021-10-19,,Standard
2090,3277,19,4,2022-10-18,,Standard
2091,3277,19,5,2023-10-24,,Standard
2092,3278,18,1,2019-10-22,,Standard
2093,3278,30,1,2019-10-22,,Standard
2094,3305,12,4,2022-10-18,,Standard
2095,3305,12,5,2023-10-24,,Standard
2096,3308,6,3,2021-10-19,,Standard
2097,3310,2,2,2020-12-22,,Standard
2098,3310,2,3,2021-10-19,,Standard
2099,3310,12,4,2022-10-18,,Standard
2100,3310,12,5,2023-10-24,,Standard
2101,3313,23,1,2019-10-22,,Standard
2102,3313,30,2,2020-12-22,,Standard
2103,3313,30,3,2021-10-19,,Standard
2104,3313,6,4,2022-10-18,,Standard
2105,3326,29,1,2019-10-22,,Standard
2106,3326,29,2,2020-12-22,,Standard
2107,3326,23,3,2021-10-19,,Standard
2108,3326,23,4,2022-10-18,,Standard
2109,3326,6,5,2023-10-24,,Standard
2110,3337,11,3,2021-10-19,,Standard
2111,3337,11,4,2022-10-18,,Standard
2112,3337,18,5,2023-10-24,,Standard
2113,3340,8,2,2020-12-22,,Standard
2114,3340,8,3,2021-10-19,,Standard
2115,3340,8,4,2022-10-18,,Standard
2116,3340,8,5,2023-10-24,,Standard
2117,3341,13,1,2019-10-22,,Standard
2118,3345,21,1,2019-10-22,,Standard
2119,3345,20,2,2020-12-22,,Standard
2120,3345,20,3,2021-10-19,,Standard
2121,3345,9,4,2022-10-18,,Standard
2122,3345,3,4,2022-10-18,,Standard
2123,3365,18,1,2019-10-22,,Standard
2124,3365,18,2,2020-12-22,,Standard
2125,3365,18,3,2021-10-19,,Standard
2126,3365,18,4,2022-10-18,,Standard
2127,3365,15,5,2023-10-24,,Standard
2128,3365,9,5,2023-10-24,,Standard
2129,3369,20,1,2019-10-22,,Standard
2130,3369,20,2,2020-12-22,,Standard
2131,3369,7,3,2021-10-19,,Standard
2132,3369,7,4,2022-10-18,,Standard
2133,3369,4,5,2023-10-24,,Standard
2134,3370,16,1,2019-10-22,,Standard
2135,3370,16,2,2020-12-22,,Standard
2136,3370,14,4,2022-10-18,,Standard
2137,3370,30,4,2022-10-18,,Standard
2138,3371,19,2,2020-12-22,,Standard
2139,3372,25,1,2019-10-22,,Standard
2140,3372,25,2,2020-12-22,,Standard
2141,3372,25,3,2021-10-19,,Standard
2142,3372,25,4,2022-10-18,,Standard
2143,3372,24,5,2023-10-24,,Standard
2144,3374,3,1,2019-10-22,,Standard
2145,3374,11,2,2020-12-22,,Standard
2146,3374,11,3,2021-10-19,,Standard
2147,3375,17,2,2020-12-22,,Standard
2148,3375,17,3,2021-10-19,,Standard
2149,3375,17,4,2022-10-18,,Standard
2150,3375,12,4,2022-10-18,,Standard
2151,3375,12,5,2023-10-24,,Standard
2152,3375,28,5,2023-10-24,,Standard
2153,3394,29,1,2019-10-22,,Standard
2154,3394,29,2,2020-12-22,,Standard
2155,3394,29,3,2021-10-19,,Standard
2156,3394,3,4,2022-10-18,,Standard
2157,3394,3,5,2023-10-24,,Standard
2158,3394,24,5,2023-10-24,,Standard
2159,3396,23,1,2019-10-22,,Standard
2160,3411,2,1,2019-10-22,,Standard
2161,3411,2,2,2020-12-22,,Standard
2162,3411,17,3,2021-10-19,,Standard
2163,3411,13,3,2021-10-19,,Standard
2164,3413,19,1,2019-10-22,,Standard
2165,3413,9,2,2020-12-22,,Standard
2166,3415,22,2,2020-12-22,,Standard
2167,3415,22,3,2021-10-19,,Standard
2168,3415,22,4,2022-10-18,,Standard
2169,3415,22,5,2023-10-24,,Standard
2170,3416,24,1,2019-10-22,,Standard
2171,3417,18,1,2019-10-22,,Standard
2172,3417,18,2,2020-12-22,,Standard
2173,3417,18,3,2021-10-19,,Standard
2174,3417,24,4,2022-10-18,,Standard
2175,3417,24,5,2023-10-24,,Standard
2176,3418,1,2,2020-12-22,,Standard
2177,3418,1,3,2021-10-19,,Standard
2178,3418,1,4,2022-10-18,,Standard
2179,3418,1,5,2023-10-24,,Standard
2180,3419,6,2,2020-12-22,,Standard
2181,3419,6,3,2021-10-19,,Standard
2182,3419,6,4,2022-10-18,,Standard
2183,3419,6,5,2023-10-24,,Standard
2184,3420,16,1,2019-10-22,,Standard
2185,3420,16,2,2020-12-22,,Standard
2186,3420,16,3,2021-10-19,,Standard
2187,3420,26,4,2022-10-18,,Standard
2188,3422,12,1,2019-10-22,,Standard
2189,3422,12,2,2020-12-22,,Standard
2190,3422,11,2,2020-12-22,,Standard
2191,3422,16,2,2020-12-22,,Standard
2192,3422,16,3,2021-10-19,,Standard
2193,3422,16,4,2022-10-18,,Standard
2194,3439,16,1,2019-10-22,,Standard
2195,3439,16,2,2020-12-22,,Standard
2196,3439,11,2,2020-12-22,,Standard
2197,3439,9,3,2021-10-19,,Standard
2198,3439,29,4,2022-10-18,,Standard
2199,3439,29,5,2023-10-24,,Standard
2200,3439,28,5,2023-10-24,,Standard
2201,3441,7,3,2021-10-19,,Standard
2202,3441,21,4,2022-10-18,,Standard
2203,3441,9,4,2022-10-18,,Standard
2204,3441,30,5,2023-10-24,,Standard
2205,3442,29,1,2019-10-22,,Standard
2206,3442,29,2,2020-12-22,,Standard
2207,3442,29,3,2021-10-19,,Standard
2208,3451,6,1,2019-10-22,,Standard
2209,3451,6,2,2020-12-22,,Standard
2210,3451,6,3,2021-10-19,,Standard
2211,3451,6,4,2022-10-18,,Standard
2212,3451,27,5,2023-10-24,,Standard
2213,3457,13,2,2020-12-22,,Standard
2214,3457,28,3,2021-10-19,,Standard
2215,3458,24,1,2019-10-22,,Standard
2216,3458,10,2,2020-12-22,,Standard
2217,3458,4,3,2021-10-19,,Standard
2218,3458,4,4,2022-10-18,,Standard
2219,3458,23,5,2023-10-24,,Standard
2220,3471,24,1,2019-10-22,,Standard
2221,3494,10,1,2019-10-22,,Standard
2222,3499,1,1,2019-10-22,,Standard
2223,3499,26,1,2019-10-22,,Standard
2224,3499,26,2,2020-12-22,,Standard
2225,3499,2,2,2020-12-22,,Standard
2226,3499,2,3,2021-10-19,,Standard
2227,3508,1,1,2019-10-22,,Standard
2228,3509,10,1,2019-10-22,,Standard
2229,3509,10,2,2020-12-22,,Standard
2230,3509,29,3,2021-10-19,,Standard
2231,3510,30,1,2019-10-22,,Standard
2232,3510,30,2,2020-12-22,,Standard
2233,3519,13,1,2019-10-22,,Standard
2234,3519,13,2,2020-12-22,,Standard
2235,3524,21,1,2019-10-22,,Standard
2236,3524,11,2,2020-12-22,,Standard
2237,3526,21,1,2019-10-22,,Standard
2238,3526,24,2,2020-12-22,,Standard
2239,3526,24,3,2021-10-19,,Standard
2240,3526,24,4,2022-10-18,,Standard
2241,3526,10,5,2023-10-24,,Standard
2242,3536,24,1,2019-10-22,,Standard
2243,3536,24,2,2020-12-22,,Standard
2244,3536,24,3,2021-10-19,,Standard
2245,3536,24,4,2022-10-18,,Standard
2246,3536,17,5,2023-10-24,,Standard
2247,3536,23,5,2023-10-24,,Standard
2248,3539,20,1,2019-10-22,,Standard
2249,3539,20,2,2020-12-22,,Standard
2250,3539,24,3,2021-10-19,,Standard
2251,3542,30,1,2019-10-22,,Standard
2252,3542,10,2,2020-12-22,,Standard
2253,3542,10,3,2021-10-19,,Standard
2254,3542,25,4,2022-10-18,,Standard
2255,3542,10,4,2022-10-18,,Standard
2256,3542,10,5,2023-10-24,,Standard
2257,3552,23,1,2019-10-22,,Standard
2258,3552,3,2,2020-12-22,,Standard
2259,3552,26,2,2020-12-22,,Standard
2260,3552,20,2,2020-12-22,,Standard
2261,3552,29,3,2021-10-19,,Standard
2262,3568,3,2,2020-12-22,,Standard
2263,3568,12,3,2021-10-19,,Standard
2264,3568,25,3,2021-10-19,,Standard
2265,3577,2,5,2023-10-24,,Standard
2266,3596,5,5,2023-10-24,,Standard
2267,3599,8,5,2023-10-24,,Standard
2268,3600,9,3,2021-10-19,,Standard
2269,3609,3,1,2019-10-22,,Standard
2270,3609,20,2,2020-12-22,,Standard
2271,3609,7,3,2021-10-19,,Standard
2272,3609,7,4,2022-10-18,,Standard
2273,3613,14,4,2022-10-18,,Standard
2274,3613,15,5,2023-10-24,,Standard
2275,3620,8,1,2019-10-22,,Standard
2276,3620,9,2,2020-12-22,,Standard
2277,3620,4,3,2021-10-19,,Standard
2278,3620,4,4,2022-10-18,,Standard
2279,3620,13,4,2022-10-18,,Standard
2280,3620,13,5,2023-10-24,,Standard
2281,3624,10,5,2023-10-24,,Standard
2282,3625,27,1,2019-10-22,,Standard
2283,3625,27,2,2020-12-22,,Standard
2284,3625,27,3,2021-10-19,,Standard
2285,3625,27,4,2022-10-18,,Standard
2286,3625,28,4,2022-10-18,,Standard
2287,3625,28,5,2023-10-24,,Standard
2288,3626,2,1,2019-10-22,,Standard
2289,3626,23,2,2020-12-22,,Standard
2290,3627,21,2,2020-12-22,,Standard
2291,3627,21,3,2021-10-19,,Standard
2292,3627,21,4,2022-10-18,,Standard
2293,3627,21,5,2023-10-24,,Standard
2294,3627,4,5,2023-10-24,,Standard
2295,3636,15,3,2021-10-19,,Standard
2296,3637,10,1,2019-10-22,,Standard
2297,3637,10,2,2020-12-22,,Standard
2298,3637,10,3,2021-10-19,,Standard
2299,3637,10,4,2022-10-18,,Standard
2300,3637,30,5,2023-10-24,,Standard
2301,3644,15,2,2020-12-22,,Standard
2302,3644,28,5,2023-10-24,,Standard
2303,3647,6,5,2023-10-24,,Standard
2304,3648,6,1,2019-10-22,,Standard
2305,3648,11,2,2020-12-22,,Standard
2306,3648,11,3,2021-10-19,,Standard
2307,3648,11,4,2022-10-18,,Standard
2308,3649,8,1,2019-10-22,,Standard
2309,3649,8,2,2020-12-22,,Standard
2310,3649,8,3,2021-10-19,,Standard
2311,3649,8,4,2022-10-18,,Standard
2312,3649,8,5,2023-10-24,,Standard
2313,3650,5,1,2019-10-22,,Standard
2314,3650,5,2,2020-12-22,,Standard
2315,3650,22,2,2020-12-22,,Standard
2316,3650,10,3,2021-10-19,,Standard
2317,3650,28,4,2022-10-18,,Standard
2318,3650,28,5,2023-10-24,,Standard
2319,3651,20,1,2019-10-22,,Standard
2320,3651,17,2,2020-12-22,,Standard
2321,3651,17,3,2021-10-19,,Standard
2322,3651,17,4,2022-10-18,,Standard
2323,3651,17,5,2023-10-24,,Standard
2324,3653,7,1,2019-10-22,,Standard
2325,3653,7,2,2020-12-22,,Standard
2326,3653,7,3,2021-10-19,,Standard
2327,3653,30,3,2021-10-19,,Standard
2328,3653,30,4,2022-10-18,,Standard
2329,3653,2,5,2023-10-24,,Standard
2330,3658,9,3,2021-10-19,,Standard
2331,3658,29,4,2022-10-18,,Standard
2332,3658,29,5,2023-10-24,,Standard
2333,3662,7,1,2019-10-22,,Standard
2334,3662,7,2,2020-12-22,,Standard
2335,3662,7,3,2021-10-19,,Standard
2336,3662,7,4,2022-10-18,,Standard
2337,3662,7,5,2023-10-24,,Standard
2338,3665,23,3,2021-10-19,,Standard
2339,3666,28,1,2019-10-22,,Standard
2340,3666,28,2,2020-12-22,,Standard
2341,3666,25,2,2020-12-22,,Standard
2342,3666,25,3,2021-10-19,,Standard
2343,3666,13,3,2021-10-19,,Standard
2344,3666,13,4,2022-10-18,,Standard
2345,3666,13,5,2023-10-24,,Standard
2346,3673,13,4,2022-10-18,,Standard
2347,3673,29,5,2023-10-24,,Standard
2348,3683,27,3,2021-10-19,,Standard
2349,3683,27,4,2022-10-18,,Standard
2350,3683,13,5,2023-10-24,,Standard
2351,3684,3,1,2019-10-22,,Standard
2352,3684,3,2,2020-12-22,,Standard
2353,3684,6,2,2020-12-22,,Standard
2354,3684,18,3,2021-10-19,,Standard
2355,3684,18,4,2022-10-18,,Standard
2356,3684,14,5,2023-10-24,,Standard
2357,3688,2,2,2020-12-22,,Standard
2358,3688,2,3,2021-10-19,,Standard
2359,3688,2,4,2022-10-18,,Standard
2360,3688,2,5,2023-10-24,,Standard
2361,3691,7,5,2023-10-24,,Standard
2362,3704,11,3,2021-10-19,,Standard
2363,3704,12,4,2022-10-18,,Standard
2364,3704,22,5,2023-10-24,,Standard
2365,3705,26,3,2021-10-19,,Standard
2366,3705,26,4,2022-10-18,,Standard
2367,3705,2,5,2023-10-24,,Standard
2368,3707,20,2,2020-12-22,,Standard
2369,3707,20,3,2021-10-19,,Standard
2370,3707,20,4,2022-10-18,,Standard
2371,3707,20,5,2023-10-24,,Standard
2372,3707,28,5,2023-10-24,,Standard
2373,3710,10,4,2022-10-18,,Standard
2374,3710,10,5,2023-10-24,,Standard
2375,3731,26,2,2020-12-22,,Standard
2376,3731,26,3,2021-10-19,,Standard
2377,3731,28,5,2023-10-24,,Standard
2378,3734,10,1,2019-10-22,,Standard
2379,3734,22,2,2020-12-22,,Standard
2380,3735,20,1,2019-10-22,,Standard
2381,3735,20,2,2020-12-22,,Standard
2382,3735,20,3,2021-10-19,,Standard
2383,3735,20,4,2022-10-18,,Standard
2384,3735,20,5,2023-10-24,,Standard
2385,3758,25,5,2023-10-24,,Standard
2386,3759,14,3,2021-10-19,,Standard
2387,3759,14,4,2022-10-18,,Standard
2388,3759,14,5,2023-10-24,,Standard
2389,3761,7,1,2019-10-22,,Standard
2390,3765,1,1,2019-10-22,,Standard
2391,3765,1,2,2020-12-22,,Standard
2392,3765,1,3,2021-10-19,,Standard
2393,3765,20,3,2021-10-19,,Standard
2394,3765,20,4,2022-10-18,,Standard
2395,3765,25,4,2022-10-18,,Standard
2396,3765,14,5,2023-10-24,,Standard
2397,3767,19,1,2019-10-22,,Standard
2398,3767,19,2,2020-12-22,,Standard
2399,3767,7,2,2020-12-22,,Standard
2400,3769,8,3,2021-10-19,,Standard
2401,3769,8,4,2022-10-18,,Standard
2402,3769,14,4,2022-10-18,,Standard
2403,3772,23,2,2020-12-22,,Standard
2404,3772,23,3,2021-10-19,,Standard
2405,3772,23,4,2022-10-18,,Standard
2406,3772,23,5,2023-10-24,,Standard
2407,3787,18,1,2019-10-22,,Standard
2408,3787,18,2,2020-12-22,,Standard
2409,3787,18,3,2021-10-19,,Standard
2410,3787,18,4,2022-10-18,,Standard
2411,3787,18,5,2023-10-24,,Standard
2412,3799,27,2,2020-12-22,,Standard
2413,3799,11,2,2020-12-22,,Standard
2414,3802,9,4,2022-10-18,,Standard
2415,3802,9,5,2023-10-24,,Standard
2416,3809,4,2,2020-12-22,,Standard
2417,3809,4,3,2021-10-19,,Standard
2418,3809,4,4,2022-10-18,,Standard
2419,3809,4,5,2023-10-24,,Standard
2420,3814,23,1,2019-10-22,,Standard
2421,3814,7,2,2020-12-22,,Standard
2422,3814,2,3,2021-10-19,,Standard
2423,3814,27,3,2021-10-19,,Standard
2424,3814,27,4,2022-10-18,,Standard
2425,3814,19,4,2022-10-18,,Standard
2426,3814,16,5,2023-10-24,,Standard
2427,3836,4,2,2020-12-22,,Standard
2428,3843,11,1,2019-10-22,,Standard
2429,3843,20,2,2020-12-22,,Standard
2430,3843,8,2,2020-12-22,,Standard
2431,3843,8,3,2021-10-19,,Standard
2432,3843,18,4,2022-10-18,,Standard
2433,3848,21,1,2019-10-22,,Standard
2434,3848,3,2,2020-12-22,,Standard
2435,3871,16,1,2019-10-22,,Standard
2436,3871,16,2,2020-12-22,,Standard
2437,3871,16,3,2021-10-19,,Standard
2438,3871,16,4,2022-10-18,,Standard
2439,3871,16,5,2023-10-24,,Standard
2440,3878,13,1,2019-10-22,,Standard
2441,3878,30,1,2019-10-22,,Standard
2442,3878,30,2,2020-12-22,,Standard
2443,3878,10,5,2023-10-24,,Standard
2444,3881,20,1,2019-10-22,,Standard
2445,3881,20,2,2020-12-22,,Standard
2446,3881,20,3,2021-10-19,,Standard
2447,3881,20,4,2022-10-18,,Standard
2448,3881,20,5,2023-10-24,,Standard
2449,3884,16,4,2022-10-18,,Standard
2450,3884,16,5,2023-10-24,,Standard
2451,3889,10,1,2019-10-22,,Standard
2452,3889,23,1,2019-10-22,,Standard
2453,3889,26,2,2020-12-22,,Standard
2454,3890,21,3,2021-10-19,,Standard
2455,3890,21,4,2022-10-18,,Standard
2456,3890,19,5,2023-10-24,,Standard
2457,3893,21,1,2019-10-22,,Standard
2458,3893,21,2,2020-12-22,,Standard
2459,3893,21,3,2021-10-19,,Standard
2460,3893,27,4,2022-10-18,,Standard
2461,3898,15,4,2022-10-18,,Standard
2462,3898,15,5,2023-10-24,,Standard
2463,3898,24,5,2023-10-24,,Standard
2464,3913,10,4,2022-10-18,,Standard
2465,3913,30,5,2023-10-24,,Standard
2466,3913,17,5,2023-10-24,,Standard
2467,3916,14,1,2019-10-22,,Standard
2468,3916,1,2,2020-12-22,,Standard
2469,3916,13,2,2020-12-22,,Standard
2470,3916,14,3,2021-10-19,,Standard
2471,3916,6,3,2021-10-19,,Standard
2472,3918,9,1,2019-10-22,,Standard
2473,3918,9,2,2020-12-22,,Standard
2474,3918,20,2,2020-12-22,,Standard
2475,3918,20,3,2021-10-19,,Standard
2476,3918,20,4,2022-10-18,,Standard
2477,3918,15,5,2023-10-24,,Standard
2478,3927,22,1,2019-10-22,,Standard
2479,3927,22,2,2020-12-22,,Standard
2480,3927,22,3,2021-10-19,,Standard
2481,3927,22,4,2022-10-18,,Standard
2482,3927,24,4,2022-10-18,,Standard
2483,3944,4,1,2019-10-22,,Standard
2484,3944,4,2,2020-12-22,,Standard
2485,3944,4,3,2021-10-19,,Standard
2486,3944,4,4,2022-10-18,,Standard
2487,3944,4,5,2023-10-24,,Standard
2488,3944,16,5,2023-10-24,,Standard
2489,3945,24,1,2019-10-22,,Standard
2490,3945,18,2,2020-12-22,,Standard
2491,3945,6,3,2021-10-19,,Standard
2492,3945,6,4,2022-10-18,,Standard
2493,3958,25,5,2023-10-24,,Standard
2494,3966,10,1,2019-10-22,,Standard
2495,3966,18,1,2019-10-22,,Standard
2496,3966,18,2,2020-12-22,,Standard
2497,3966,18,3,2021-10-19,,Standard
2498,3966,18,4,2022-10-18,,Standard
2499,3966,14,4,2022-10-18,,Standard
2500,3966,14,5,2023-10-24,,Standard
2501,3971,2,3,2021-10-19,,Standard
2502,3971,14,4,2022-10-18,,Standard
2503,3971,18,4,2022-10-18,,Standard
2504,3971,19,5,2023-10-24,,Standard
2505,3973,12,1,2019-10-22,,Standard
2506,3973,12,2,2020-12-22,,Standard
2507,3973,12,3,2021-10-19,,Standard
2508,3973,26,3,2021-10-19,,Standard
2509,3973,26,4,2022-10-18,,Standard
2510,3973,26,5,2023-10-24,,Standard
2511,3983,27,1,2019-10-22,,Standard
2512,3983,27,2,2020-12-22,,Standard
2513,3983,29,4,2022-10-18,,Standard
2514,3983,29,5,2023-10-24,,Standard
2515,3986,12,1,2019-10-22,,Standard
2516,3986,12,2,2020-12-22,,Standard
2517,3990,11,5,2023-10-24,,Standard
2518,4000,5,5,2023-10-24,,Standard
2519,4003,10,5,2023-10-24,,Standard
